# 2023-03-30, 15:38:21.761715
# fs = 20 Hz, N = 100
# NI 9211, 23.0.0
t,ai0
0.000000000,-0.007941914
0.050000000,-0.007941914
0.100000000,-0.007941914
0.150000000,-0.007941914
0.200000000,-0.007940217
0.250000000,-0.007940217
0.300000000,-0.007940732
0.350000000,-0.007940732
0.400000000,-0.007938576
0.450000000,-0.007938576
0.500000000,-0.007937928
0.550000000,-0.007937928
0.600000000,-0.007937813
0.650000000,-0.007937813
0.700000000,-0.007940331
0.750000000,-0.007940331
0.800000000,-0.007939415
0.850000000,-0.007939415
0.900000000,-0.007940541
0.950000000,-0.007940541
1.000000000,-0.007940522
1.050000000,-0.007940522
1.100000000,-0.007939396
1.150000000,-0.007939396
1.200000000,-0.007939415
1.250000000,-0.007939415
1.300000000,-0.007938996
1.350000000,-0.007938996
1.400000000,-0.007939244
1.450000000,-0.007939244
1.500000000,-0.007940007
1.550000000,-0.007940007
1.600000000,-0.007941723
1.650000000,-0.007941723
1.700000000,-0.007941132
1.750000000,-0.007941132
1.800000000,-0.007940217
1.850000000,-0.007940217
1.900000000,-0.007939339
1.950000000,-0.007939339
2.000000000,-0.007938443
2.050000000,-0.007938443
2.100000000,-0.007937985
2.150000000,-0.007937985
2.200000000,-0.007939110
2.250000000,-0.007939110
2.300000000,-0.007940312
2.350000000,-0.007940312
2.400000000,-0.007940960
2.450000000,-0.007940960
2.500000000,-0.007939396
2.550000000,-0.007939396
2.600000000,-0.007938729
2.650000000,-0.007938729
2.700000000,-0.007938843
2.750000000,-0.007938843
2.800000000,-0.007938385
2.850000000,-0.007938385
2.900000000,-0.007938824
2.950000000,-0.007938824
3.000000000,-0.007940484
3.050000000,-0.007940484
3.100000000,-0.007939740
3.150000000,-0.007939740
3.200000000,-0.007940522
3.250000000,-0.007940522
3.300000000,-0.007940159
3.350000000,-0.007940159
3.400000000,-0.007938767
3.450000000,-0.007938767
3.500000000,-0.007939282
3.550000000,-0.007939282
3.600000000,-0.007937756
3.650000000,-0.007937756
3.700000000,-0.007939625
3.750000000,-0.007939625
3.800000000,-0.007941018
3.850000000,-0.007941018
3.900000000,-0.007940617
3.950000000,-0.007940617
4.000000000,-0.007940674
4.050000000,-0.007940674
4.100000000,-0.007940388
4.150000000,-0.007940388
4.200000000,-0.007938710
4.250000000,-0.007938710
4.300000000,-0.007937260
4.350000000,-0.007937260
4.400000000,-0.007938424
4.450000000,-0.007938424
4.500000000,-0.007938252
4.550000000,-0.007938252
4.600000000,-0.007938080
4.650000000,-0.007938080
4.700000000,-0.007939911
4.750000000,-0.007939911
4.800000000,-0.007938462
4.850000000,-0.007938462
4.900000000,-0.007937127
4.950000000,-0.007937127
